AudioMothCode,AudioMothID,SourceFile,Directory,FileName,FileSize,Encoding,NumChannels,SampleRate,AvgBytesPerSec,BitsPerSample,StartDateTime,Duration,Error,Comment,Artist,FileCreateDate,FileType,FileTypeExtension,MIMEType
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190627_152000.WAV,GRABADOR-SDZG-AM-1,20190627_152000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 15:20,60.00046875,nan,Recorded at 15:20:00 27/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:02:56-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190622_165000.WAV,GRABADOR-SDZG-AM-1,20190622_165000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 16:50,60.00046875,nan,Recorded at 16:50:00 22/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:40:32-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190622_173000.WAV,GRABADOR-SDZG-AM-1,20190622_173000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 17:30,60.00046875,nan,Recorded at 17:30:00 22/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:40:40-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190627_183000.WAV,GRABADOR-SDZG-AM-1,20190627_183000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 18:30,60.00046875,nan,Recorded at 18:30:00 27/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:03:32-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190704_194000.WAV,GRABADOR-SDZG-AM-1,20190704_194000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,04.07.2019 19:40,60.00046875,nan,Recorded at 19:40:00 04/07/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.6V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:35:31-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190701_203000.WAV,GRABADOR-SDZG-AM-1,20190701_203000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,01.07.2019 20:30,60.00046875,nan,Recorded at 20:30:00 01/07/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.9V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:22:00-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190623_212000.WAV,GRABADOR-SDZG-AM-1,20190623_212000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 21:20,60.00046875,nan,Recorded at 21:20:00 23/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:45:56-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190624_220000.WAV,GRABADOR-SDZG-AM-1,20190624_220000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 22:00,60.00046875,nan,Recorded at 22:00:00 24/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:50:36-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190622_234000.WAV,GRABADOR-SDZG-AM-1,20190622_234000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 23:40,60.00046875,nan,Recorded at 23:40:00 22/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:41:50-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190618_005000.WAV,GRABADOR-SDZG-AM-1,20190618_005000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 00:50,60.00046875,nan,Recorded at 00:50:00 18/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.4V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:19:29-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190628_014000.WAV,GRABADOR-SDZG-AM-1,20190628_014000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 01:40,60.00046875,nan,Recorded at 01:40:00 28/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:04:52-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190630_023000.WAV,GRABADOR-SDZG-AM-1,20190630_023000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,30.06.2019 02:30,60.00046875,nan,Recorded at 02:30:00 30/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:14:05-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190624_034000.WAV,GRABADOR-SDZG-AM-1,20190624_034000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 03:40,60.00046875,nan,Recorded at 03:40:00 24/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:47:07-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190629_044000.WAV,GRABADOR-SDZG-AM-1,20190629_044000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 04:40,60.00046875,nan,Recorded at 04:40:00 29/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:09:58-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190623_050000.WAV,GRABADOR-SDZG-AM-1,20190623_050000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 05:00,60.00046875,nan,Recorded at 05:00:00 23/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:42:50-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190703_061000.WAV,GRABADOR-SDZG-AM-1,20190703_061000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,03.07.2019 06:10,60.00046875,nan,Recorded at 06:10:00 03/07/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.8V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:28:24-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190622_070000.WAV,GRABADOR-SDZG-AM-1,20190622_070000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 07:00,60.00046875,nan,Recorded at 07:00:00 22/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:38:42-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190617_081000.WAV,GRABADOR-SDZG-AM-1,20190617_081000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 08:10,60.00046875,nan,Recorded at 08:10:00 17/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.5V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:16:23-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190702_094000.WAV,GRABADOR-SDZG-AM-1,20190702_094000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,02.07.2019 09:40,60.00046875,nan,Recorded at 09:40:00 02/07/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.8V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:24:30-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190622_102000.WAV,GRABADOR-SDZG-AM-1,20190622_102000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 10:20,60.00046875,nan,Recorded at 10:20:00 22/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:39:20-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190625_110000.WAV,GRABADOR-SDZG-AM-1,20190625_110000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 11:00,60.00046875,nan,Recorded at 11:00:00 25/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:53:04-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190701_120000.WAV,GRABADOR-SDZG-AM-1,20190701_120000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,01.07.2019 12:00,60.00046875,nan,Recorded at 12:00:00 01/07/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.9V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:20:24-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190629_133000.WAV,GRABADOR-SDZG-AM-1,20190629_133000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 13:30,60.00046875,nan,Recorded at 13:30:00 29/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:11:38-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190620_142000.WAV,GRABADOR-SDZG-AM-1,20190620_142000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 14:20,60.00046875,nan,Recorded at 14:20:00 20/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:31:05-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190625_105000.WAV,GRABADOR-SDZG-AM-10,20190625_105000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 10:50,60.00046875,nan,Recorded at 10:50:00 25/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:49:42-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190623_110000.WAV,GRABADOR-SDZG-AM-10,20190623_110000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 11:00,60.00046875,nan,Recorded at 11:00:00 23/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:40:40-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190618_123000.WAV,GRABADOR-SDZG-AM-10,20190618_123000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 12:30,60.00046875,nan,Recorded at 12:30:00 18/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.2V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:18:26-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190615_133000.WAV,GRABADOR-SDZG-AM-10,20190615_133000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,15.06.2019 13:30,60.00046875,nan,Recorded at 13:30:00 15/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:05:08-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190616_141000.WAV,GRABADOR-SDZG-AM-10,20190616_141000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 14:10,60.00046875,nan,Recorded at 14:10:00 16/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.3V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:09:46-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190614_153000.WAV,GRABADOR-SDZG-AM-10,20190614_153000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,14.06.2019 15:30,60.00046875,nan,Recorded at 15:30:00 14/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:01:01-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190618_161000.WAV,GRABADOR-SDZG-AM-10,20190618_161000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 16:10,60.00046875,nan,Recorded at 16:10:00 18/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.2V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:19:07-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190611_171000.WAV,GRABADOR-SDZG-AM-10,20190611_171000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11.06.2019 17:10,60.00046875,nan,Recorded at 17:10:00 11/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.6V.,AudioMoth 24CE97025B2BF198,2019:12:18 08:47:49-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190612_184000.WAV,GRABADOR-SDZG-AM-10,20190612_184000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12.06.2019 18:40,60.00046875,nan,Recorded at 18:40:00 12/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.5V.,AudioMoth 24CE97025B2BF198,2019:12:18 08:52:35-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190621_195000.WAV,GRABADOR-SDZG-AM-10,20190621_195000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 19:50,60.00046875,nan,Recorded at 19:50:00 21/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:33:18-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190623_205000.WAV,GRABADOR-SDZG-AM-10,20190623_205000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 20:50,60.00046875,nan,Recorded at 20:50:00 23/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:42:32-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190617_210000.WAV,GRABADOR-SDZG-AM-10,20190617_210000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 21:00,60.00046875,nan,Recorded at 21:00:00 17/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.3V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:15:32-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190627_224000.WAV,GRABADOR-SDZG-AM-10,20190627_224000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 22:40,60.00046875,nan,Recorded at 22:40:00 27/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.8V.,AudioMoth 24CE97025B2BF198,2019:12:18 10:00:59-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190621_232000.WAV,GRABADOR-SDZG-AM-10,20190621_232000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 23:20,60.00046875,nan,Recorded at 23:20:00 21/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:33:57-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190625_002000.WAV,GRABADOR-SDZG-AM-10,20190625_002000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 00:20,60.00046875,nan,Recorded at 00:20:00 25/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:47:43-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190627_014000.WAV,GRABADOR-SDZG-AM-10,20190627_014000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 01:40,60.00046875,nan,Recorded at 01:40:00 27/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.9V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:57:01-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190616_021000.WAV,GRABADOR-SDZG-AM-10,20190616_021000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 02:10,60.00046875,nan,Recorded at 02:10:00 16/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.3V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:07:30-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190628_034000.WAV,GRABADOR-SDZG-AM-10,20190628_034000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 03:40,60.00046875,nan,Recorded at 03:40:00 28/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.7V.,AudioMoth 24CE97025B2BF198,2019:12:18 10:01:56-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190614_042000.WAV,GRABADOR-SDZG-AM-10,20190614_042000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,14.06.2019 04:20,60.00046875,nan,Recorded at 04:20:00 14/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF198,2019:12:18 08:58:54-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190619_053000.WAV,GRABADOR-SDZG-AM-10,20190619_053000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 05:30,60.00046875,nan,Recorded at 05:30:00 19/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.2V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:21:36-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190615_064000.WAV,GRABADOR-SDZG-AM-10,20190615_064000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,15.06.2019 06:40,60.00046875,nan,Recorded at 06:40:00 15/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:03:52-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190619_071000.WAV,GRABADOR-SDZG-AM-10,20190619_071000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 07:10,60.00046875,nan,Recorded at 07:10:00 19/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.2V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:21:55-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190623_082000.WAV,GRABADOR-SDZG-AM-10,20190623_082000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 08:20,60.00046875,nan,Recorded at 08:20:00 23/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:40:10-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190620_090000.WAV,GRABADOR-SDZG-AM-10,20190620_090000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 09:00,60.00046875,nan,Recorded at 09:00:00 20/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:26:46-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190616_044000.WAV,GRABADOR-SDZG-AM-11,20190616_044000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 04:40,60.00046875,nan,Recorded at 04:40:00 16/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.4V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 08:54:27-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190629_052000.WAV,GRABADOR-SDZG-AM-11,20190629_052000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 05:20,60.00046875,nan,Recorded at 05:20:00 29/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 3.7V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 11:36:12-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190617_064000.WAV,GRABADOR-SDZG-AM-11,20190617_064000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 06:40,60.00046875,nan,Recorded at 06:40:00 17/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.3V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 09:07:51-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190626_071000.WAV,GRABADOR-SDZG-AM-11,20190626_071000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 07:10,60.00046875,nan,Recorded at 07:10:00 26/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.0V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 10:59:50-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190620_085000.WAV,GRABADOR-SDZG-AM-11,20190620_085000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 08:50,60.00046875,nan,Recorded at 08:50:00 20/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.2V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 09:46:08-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190619_090000.WAV,GRABADOR-SDZG-AM-11,20190619_090000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 09:00,60.00046875,nan,Recorded at 09:00:00 19/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.2V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 09:33:49-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190628_100000.WAV,GRABADOR-SDZG-AM-11,20190628_100000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 10:00,60.00046875,nan,Recorded at 10:00:00 28/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 3.8V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 11:26:11-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190614_111000.WAV,GRABADOR-SDZG-AM-11,20190614_111000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,14.06.2019 11:10,60.00046875,nan,Recorded at 11:10:00 14/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.5V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 08:33:03-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190614_124000.WAV,GRABADOR-SDZG-AM-11,20190614_124000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,14.06.2019 12:40,60.00046875,nan,Recorded at 12:40:00 14/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.4V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 08:33:49-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190613_134000.WAV,GRABADOR-SDZG-AM-11,20190613_134000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,13.06.2019 13:40,60.00046875,nan,Recorded at 13:40:00 13/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.5V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 08:21:58-08:00,WAV,WAV,audio/x-wav
